index,segment,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,q1_deg,q2_deg,q3_deg,q4_deg,q5_deg,q6_deg,tcp_x,tcp_y,tcp_z,surface_min_z,table_clearance_estimate,table_clearance_warning
47,start_to_mid,0.29746835450950876,-0.3917721518435148,1.132278480942435,0.23797468360657328,0.791772151842387,-0.20822784815609335,17.04368125209622,-22.446890831391833,64.87477819148555,13.63494500161775,45.36520263656014,-11.93057687643511,0.7334387028158518,-0.050987399320529994,0.5863083797054525,0.05300140875577926,0.05300140875577926,False
48,start_to_mid,0.303797468435243,-0.38734177209550447,1.1265822784092956,0.24303797474713867,0.7873417720943527,-0.21265822790409536,17.40631276809827,-22.193048770190607,64.54840982708492,13.925050214418127,45.111360575357544,-12.184418937635858,0.7322219775130819,-0.04716360831929531,0.5931970702676055,0.05300140875577926,0.05300140875577926,False
49,start_to_mid,0.31012658236097723,-0.38291139234749416,1.1208860758761559,0.24810126588770406,0.7829113923463185,-0.21708860765209734,17.768944284100318,-21.939206708989385,64.22204146268429,14.215155427218505,44.85751851415495,-12.438260998836604,0.7309076242753324,-0.043380932974559014,0.6000815046578392,0.05300140875577926,0.05300140875577926,False
50,start_to_mid,0.3164556962867115,-0.37848101259948386,1.1151898733430161,0.25316455702826945,0.7784810125982842,-0.22151898740009934,18.131575800102365,-21.68536464778816,63.89567309828365,14.505260640018882,44.60367645295235,-12.692103060037352,0.7294962200674446,-0.03964096142605585,0.6069605738592377,0.05300140875577926,0.05300140875577926,False
51,start_to_mid,0.3227848102124457,-0.37405063285147355,1.1094936708098766,0.2582278481688349,0.7740506328502498,-0.2259493671481013,18.49420731610441,-21.431522586586937,63.56930473388303,14.79536585281926,44.349834391749745,-12.945945121238099,0.7279883768873123,-0.03594527058862689,0.6138331671499547,0.05300140875577926,0.05300140875577926,False
52,start_to_mid,0.3291139241381799,-0.36962025310346325,1.1037974682767369,0.26329113930940024,0.7696202531022155,-0.23037974689610327,18.856838832106458,-21.177680525385714,63.24293636948239,15.085471065619638,44.09599233054715,-13.199787182438845,0.7263847415836429,-0.03229542544335248,0.6206981723645021,0.05300140875577926,0.05300140875577926,False
53,start_to_mid,0.3354430380639142,-0.36518987335545283,1.0981012657435971,0.26835443044996565,0.7651898733541811,-0.23481012664410528,19.21947034810851,-20.92383846418448,62.91656800508176,15.375576278420017,43.84215026934454,-13.453629243639593,0.7246859956578112,-0.028692978332318222,0.6275544761558862,0.05300140875577926,0.05300140875577926,False
54,start_to_mid,0.3417721519896484,-0.3607594936074426,1.0924050632104574,0.273417721590531,0.7607594936061468,-0.23924050639210725,19.582101864110555,-20.669996402983262,62.59019964068112,15.665681491220393,43.588308208141946,-13.70747130484034,0.7228928550498748,-0.025139468257372476,0.6344009642585191,0.05300140875577926,0.05300140875577926,False
55,start_to_mid,0.3481012659153826,-0.3563291138594322,1.0867088606773176,0.2784810127310964,0.7563291138581125,-0.24367088614010923,19.9447333801126,-20.416154341782036,62.26383127628049,15.955786704020769,43.33446614693935,-13.961313366041086,0.7210060699088247,-0.02163642018322734,0.6412365217518214,0.05300140875577926,0.05300140875577926,False
56,start_to_mid,0.35443037984111686,-0.3518987341114219,1.0810126581441781,0.2835443038716618,0.7518987341100782,-0.24810126588811124,20.30736489611465,-20.16231228058081,61.93746291187987,16.245891916821147,43.08062408573675,-14.215155427241834,0.7190264243471556,-0.01818534434525553,0.6480600333244464,0.05300140875577926,0.05300140875577926,False
57,start_to_mid,0.36075949376685107,-0.3474683543634116,1.0753164556110384,0.28860759501222716,0.747468354362044,-0.2525316456361132,20.669996412116696,-19.908470219379588,61.61109454747923,16.535997129621524,42.826782024534154,-14.468997488442579,0.7169547361798464,-0.014787735562334904,0.6548703835390394,0.05300140875577926,0.05300140875577926,False
58,start_to_mid,0.36708860769258533,-0.3430379746154013,1.0696202530778987,0.2936708861527926,0.7430379746140096,-0.2569620253841152,21.032627928118746,-19.654628158178365,61.2847261830786,16.826102342421905,42.57293996333155,-14.722839549643329,0.7147918566478539,-0.011445072555087588,0.6616664570974632,0.05300140875577926,0.05300140875577926,False
59,start_to_mid,0.37341772161831954,-0.33860759486739095,1.0639240505447591,0.29873417729335794,0.7386075948659753,-0.2613924051321172,21.39525944412079,-19.400786096977136,60.958357818677975,17.11620755522228,42.31909790212895,-14.976681610844075,0.7125386701262251,-0.008158817269860848,0.6684471391064037,0.05300140875577926,0.05300140875577926,False
60,start_to_mid,0.37974683554405375,-0.33417721511938064,1.0582278480116194,0.3037974684339233,0.7341772151179409,-0.2658227848801192,21.757890960122836,-19.146944035775913,60.63198945427734,17.406312768022655,42.06525584092635,-15.230523672044821,0.7101960938169444,-0.004930414208794247,0.6752113153432818,0.05300140875577926,0.05300140875577926,False
61,start_to_mid,0.386075949469788,-0.3297468353713703,1.0525316454784797,0.3088607595744887,0.7297468353699066,-0.27025316462812116,22.120522476124886,-18.893101974574687,60.3056210898767,17.696417980823036,41.81141377972375,-15.484365733245568,0.7077650774266443,-0.0017612897663136506,0.6819578725223903,0.05300140875577926,0.05300140875577926,False
62,start_to_mid,0.3924050633955222,-0.32531645562336,1.0468354429453401,0.31392405071505414,0.7253164556218723,-0.27468354437612313,22.483153992126933,-18.639259913373465,59.97925272547608,17.986523193623416,41.55757171852115,-15.738207794446314,0.7052466028293053,0.0013471484276085313,0.6886856985611777,0.05300140875577926,0.05300140875577926,False
63,start_to_mid,0.3987341773212565,-0.3208860758753497,1.0411392404122004,0.31898734185561956,0.720886075873838,-0.27911392412412517,22.84578550812898,-18.38541785217224,59.652884361075444,18.276628406423793,41.303729657318556,-15.992049855647064,0.7026416837140921,0.004393512157091432,0.6953936828466022,0.05300140875577926,0.05300140875577926,False
64,start_to_mid,0.4050632912469907,-0.31645569612733937,1.0354430378790607,0.3240506329961849,0.7164556961258036,-0.28354430387212715,23.208417024131027,-18.131575790971016,59.32651599667481,18.56673361922417,41.04988759611595,-16.24589191684781,0.6999513652184706,0.007376433262548783,0.7020807165014697,0.05300140875577926,0.05300140875577926,False
65,start_to_mid,0.4113924051727249,-0.312025316379329,1.0297468353459212,0.3291139241367503,0.7120253163777693,-0.2879746836201291,23.571048540133074,-17.87773372976979,59.000147632274185,18.856838832024547,40.796045534913354,-16.499733978048557,0.6971767235467626,0.01029456427512851,0.7087456926506873,0.05300140875577926,0.05300140875577926,False
66,start_to_mid,0.41772151909845917,-0.3075949366313187,1.0240506328127814,0.3341772152773157,0.707594936629735,-0.2924050633681311,23.933680056135124,-17.623891668568564,58.67377926787355,19.146944044824927,40.54220347371076,-16.753576039249303,0.6943188655743029,0.013146579043061844,0.715387506687339,0.05300140875577926,0.05300140875577926,False
67,start_to_mid,0.4240506330241934,-0.30316455688330834,1.0183544302796417,0.33924050641788106,0.7031645568817008,-0.2968354431161331,24.29631157213717,-17.37004960736734,58.34741090347291,19.4370492576253,40.28836141250816,-17.00741810045005,0.6913789284373687,0.015931173349600217,0.7220050565385191,0.05300140875577926,0.05300140875577926,False
68,start_to_mid,0.43037974694992764,-0.29873417713529804,1.0126582277465022,0.3443037975584465,0.6987341771336664,-0.3012658228641351,24.658943088139218,-17.116207546166116,58.02104253907229,19.72715447042568,40.034519351305555,-17.2612601616508,0.6883580791090649,0.018647065522222353,0.7285972429308314,0.05300140875577926,0.05300140875577926,False
69,start_to_mid,0.43670886087566185,-0.29430379738728774,1.0069620252133624,0.34936708869901184,0.6943037973856321,-0.30569620261213704,25.021574604141264,-16.86236548496489,57.694674174671654,20.017259683226058,39.78067729010296,-17.515102222851542,0.6852575139613444,0.021292997032794844,0.735162969655482,0.05300140875577926,0.05300140875577926,False
70,start_to_mid,0.44303797480139606,-0.28987341763927743,1.0012658226802227,0.3544303798395772,0.6898734176375978,-0.310126582360139,25.38420612014331,-16.608523423763668,57.36830581027102,20.307364896026435,39.52683522890036,-17.768944284052292,0.6820784583133651,0.023867733088378792,0.741701143832883,0.05300140875577926,0.05300140875577926,False
71,start_to_mid,0.4493670887271303,-0.28544303789126707,0.995569620147083,0.3594936709801426,0.6854430378895634,-0.31455696210814105,25.74683763614536,-16.35468136256244,57.04193744587039,20.597470108826812,39.272993167697756,-18.02278634525304,0.6788221659663829,0.026370063212375346,0.7482106761766896,0.05300140875577926,0.05300140875577926,False
72,start_to_mid,0.45569620265286453,-0.28101265814325677,0.9898734176139433,0.364556962120708,0.6810126581415291,-0.318987341856143,26.109469152147405,-16.100839301361216,56.71556908146976,20.88757532162719,39.01915110649516,-18.27662840645379,0.6754899187253837,0.02879880181570863,0.7546904812571884,0.05300140875577926,0.05300140875577926,False
73,start_to_mid,0.4620253165785988,-0.2765822783952464,0.9841772150808036,0.3696202532612734,0.6765822783934948,-0.323417721604145,26.472100668149455,-15.846997240159991,56.38920071706912,21.17768053442757,38.76530904529256,-18.530470467654535,0.6720830259076802,0.031152788757749975,0.7611394777639628,0.05300140875577926,0.05300140875577926,False
74,start_to_mid,0.468354430504333,-0.2721518986472361,0.978481012547664,0.3746835444018388,0.6721518986454604,-0.327848101352147,26.834732184151502,-15.593155178958767,56.062832352668494,21.467785747227946,38.51146698408996,-18.78431252885528,0.6686028238386881,0.03343088989669279,0.7675565887677486,0.05300140875577926,0.05300140875577926,False
75,start_to_mid,0.4746835444300672,-0.2677215188992258,0.9727848100145243,0.3797468355424042,0.6677215188974261,-0.33227848110014896,27.19736370015355,-15.339313117757543,55.736463988267865,21.757890960028323,38.25762492288736,-19.038154590056028,0.6650506753351143,0.03563199762909004,0.77394074198141,0.05300140875577926,0.05300140875577926,False
76,start_to_mid,0.4810126583558015,-0.2632911391512155,0.9670886074813846,0.3848101266829696,0.6632911391493919,-0.336708860848151,27.559995216155595,-15.085471056556319,55.41009562386723,22.047996172828704,38.00378286168476,-19.291996651256778,0.6614279691757953,0.037755031418273945,0.7802908700199503,0.05300140875577926,0.05300140875577926,False
77,start_to_mid,0.4873417722815357,-0.25886075940320513,0.961392404948245,0.38987341782353496,0.6588607594013576,-0.34113924059615297,27.922626732157642,-14.831628995355093,55.0837272594666,22.33810138562908,37.749940800482165,-19.545838712457524,0.6577361195604244,0.03979893831138245,0.7866059106594805,0.05300140875577926,0.05300140875577926,False
78,start_to_mid,0.4936708862072699,-0.2544303796551949,0.9556962024151053,0.3949367089641003,0.6544303796533233,-0.3455696203441549,28.28525824815969,-14.577786934153872,54.75735889506597,22.628206598429454,37.49609873927957,-19.799680773658267,0.6539765655564221,0.041762693444720396,0.7928848070950696,0.05300140875577926,0.05300140875577926,False
79,start_to_mid,0.5000000001330042,-0.2499999999071845,0.9499999998819656,0.40000000010466574,0.6499999999052889,-0.3500000000921569,28.64788976416174,-14.323944872952644,54.43099053066533,22.918311811229835,37.24225667807696,-20.053522834859017,0.6501507705342046,0.04364530053719323,0.7991265081973983,0.05300140875577926,0.05300140875577926,False
80,mid_to_goal,0.5063291140553712,-0.24556962016152395,0.9443037973518142,0.4050632912425814,0.6455696201596524,-0.3544303798378258,29.01052127997086,-14.070102811886052,54.10462216643592,23.208417023878393,36.98841461701175,-20.30736489592609,0.646260221593183,0.04544579237061393,0.8053299687648706,0.05300140875577926,0.05300140875577926,False
