t_s,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,qd1_rad_s,qd2_rad_s,qd3_rad_s,qd4_rad_s,qd5_rad_s,qd6_rad_s,pose_x,pose_y,pose_z,pose_rx,pose_ry,pose_rz
30.257877,-0.01464644,-0.00595321,1.56488347,0.00001834,1.57079256,-0.01463910,-0.04146430,-0.01676213,-0.01804174,-0.00004413,0.00000000,-0.04164072,0.48750528,-0.19816160,0.53947398,-3.14157082,0.00000345,1.57078887
30.299453,-0.01646578,-0.00668315,1.56405818,0.00001834,1.57079256,-0.01646578,-0.04167498,-0.01682029,-0.01871899,0.00000000,-0.00000000,-0.04158617,0.48750652,-0.19895338,0.53951135,3.14153406,0.00000473,1.57079992
30.340956,-0.01810906,-0.00735073,1.56332815,0.00001834,1.57079256,-0.01809438,-0.03955228,-0.01646452,-0.01677538,-0.00004407,0.00000000,-0.03946339,0.48750321,-0.19986090,0.53954645,3.14145683,0.00000623,1.57078181
30.382547,-0.01975233,-0.00805132,1.56266439,0.00001467,1.57079256,-0.01974499,-0.03915975,-0.01677664,-0.01576130,-0.00008835,0.00000000,-0.03973471,0.48750614,-0.20066829,0.53952547,3.14149758,0.00000565,1.57078887
30.424038,-0.02136260,-0.00874458,1.56201863,0.00001100,1.57079256,-0.02139561,-0.04136707,-0.01745731,-0.01736941,-0.00008832,0.00000000,-0.04189760,0.48750976,-0.20146004,0.53949908,3.14154871,0.00000471,1.57082922
30.465541,-0.02318561,-0.00950019,1.56122279,0.00000734,1.57079256,-0.02322229,-0.04196455,-0.01756813,-0.01796154,-0.00008869,0.00000000,-0.04165058,0.48750805,-0.20235694,0.53951496,3.14151196,0.00000564,1.57083295
30.506693,-0.02483255,-0.01019712,1.56053317,0.00000367,1.57079256,-0.02483989,-0.03956768,-0.01713457,-0.01620171,-0.00013347,0.00000000,-0.03943266,0.48750739,-0.20316784,0.53950767,3.14152315,0.00000550,1.57080365
30.547956,-0.02644648,-0.01091238,1.55988765,-0.00000367,1.57079256,-0.02647216,-0.04136779,-0.01778204,-0.01720114,-0.00017737,0.00000000,-0.04198788,0.48751407,-0.20396324,0.53946918,-3.14158493,0.00000357,1.57082203
30.589401,-0.02825482,-0.01166800,1.55910993,-0.00001100,1.57079256,-0.02831351,-0.04156959,-0.01710557,-0.01901573,-0.00022177,0.00000000,-0.04174482,0.48751208,-0.20475357,0.53946824,-3.14158493,0.00000356,1.57085505
30.630710,-0.02988709,-0.01232824,1.55831409,-0.00002201,1.57079256,-0.02992744,-0.03943711,-0.01658582,-0.01871671,-0.00026679,0.00000000,-0.03890326,0.48750311,-0.20566012,0.53953601,3.14146083,0.00000772,1.57083667
30.671900,-0.03150836,-0.01303617,1.55756569,-0.00003301,1.57079256,-0.03152303,-0.03925697,-0.01724967,-0.01712069,-0.00031100,-0.00000000,-0.03903346,0.48751169,-0.20646102,0.53955014,3.14143127,0.00000886,1.57081097
30.713215,-0.03312596,-0.01375144,1.55690181,-0.00004768,1.57079256,-0.03314797,-0.04076322,-0.01771054,-0.01733033,-0.00039164,0.00000000,-0.04089577,0.48751336,-0.20726049,0.53951876,3.14149758,0.00000693,1.57081830
30.755923,-0.03493797,-0.01452539,1.55610597,-0.00006602,1.57079256,-0.03496365,-0.04086457,-0.01751538,-0.01758910,-0.00039147,0.00000000,-0.04063679,0.48750860,-0.20815652,0.53952203,3.14149385,0.00000723,1.57082203
30.797311,-0.03656657,-0.01522599,1.55541992,-0.00008070,1.57079256,-0.03657024,-0.03931057,-0.01719575,-0.01635492,-0.00039897,0.00000000,-0.03882293,0.48750195,-0.20896238,0.53950821,3.14152315,0.00000632,1.57079992
30.838688,-0.03819151,-0.01594859,1.55475235,-0.00009904,1.57079256,-0.03817683,-0.04121427,-0.01826883,-0.01781886,-0.00048514,-0.00000000,-0.04125448,0.48750073,-0.20976722,0.53947382,-3.14158893,0.00000363,1.57078181
30.880404,-0.03999251,-0.01674455,1.55393815,-0.00012104,1.57079256,-0.03999985,-0.04084805,-0.01804185,-0.01897248,-0.00048515,0.00000000,-0.04133331,0.48750346,-0.21066012,0.53947388,-3.14158493,0.00000347,1.57080365
30.921804,-0.04158810,-0.01744881,1.55317509,-0.00013939,1.57079256,-0.04161378,-0.03856649,-0.01689448,-0.01838557,-0.00043896,-0.00000000,-0.03840262,0.48750860,-0.21145194,0.53949461,3.14155990,0.00000514,1.57082203
30.964004,-0.04321671,-0.01815674,1.55240119,-0.00015773,1.57079256,-0.04320937,-0.04127705,-0.01818352,-0.01913651,-0.00043867,0.00000000,-0.04093411,0.48750793,-0.21226051,0.53951857,3.14151196,0.00000725,1.57078887
31.005435,-0.04503605,-0.01896737,1.55157590,-0.00017607,1.57079256,-0.04503238,-0.04138301,-0.01835161,-0.01911667,-0.00049102,0.00000000,-0.04174364,0.48750921,-0.21316460,0.53951634,3.14151622,0.00000723,1.57079260
31.046275,-0.04662430,-0.01966797,1.55082750,-0.00019807,1.57079256,-0.04664631,-0.03898978,-0.01734745,-0.01749054,-0.00049216,0.00000000,-0.03908388,0.48750856,-0.21395441,0.53953056,3.14149039,0.00000856,1.57081830
31.087468,-0.04823457,-0.02039057,1.55014169,-0.00021641,1.57079256,-0.04823824,-0.03927966,-0.01774899,-0.01654803,-0.00048928,-0.00000000,-0.03883481,0.48750408,-0.21475560,0.53950352,3.14154525,0.00000606,1.57079992
31.128731,-0.04986317,-0.02113151,1.54946303,-0.00023842,1.57079256,-0.04984850,-0.04143484,-0.01867730,-0.01818628,-0.00057673,0.00000000,-0.04152166,0.48750011,-0.21556655,0.53946319,-3.14155590,0.00000194,1.57078181
31.170137,-0.05166051,-0.02193481,1.54863775,-0.00026410,1.57079256,-0.05167151,-0.04093629,-0.01829720,-0.01997973,-0.00062024,0.00000000,-0.04151217,0.48749647,-0.21646229,0.53946259,-3.14155217,0.00000168,1.57080738
31.211522,-0.05325243,-0.02264640,1.54780889,-0.00028977,1.57079256,-0.05328544,-0.03866317,-0.01760268,-0.01901986,-0.00062071,0.00000000,-0.03870716,0.48750172,-0.21725675,0.53950913,3.14154179,0.00000650,1.57082922
31.252865,-0.05485902,-0.02339101,1.54706419,-0.00031545,1.57079256,-0.05487370,-0.04141468,-0.01924113,-0.01933054,-0.00071114,0.00000000,-0.04123780,0.48750618,-0.21805913,0.53949793,3.14156735,0.00000517,1.57081097
31.294083,-0.05667103,-0.02423466,1.54621327,-0.00034846,1.57079256,-0.05668937,-0.04122212,-0.01874723,-0.02020740,-0.00071091,-0.00000000,-0.04162045,0.48751046,-0.21886583,0.53948411,-3.14158493,0.00000335,1.57081097
31.335462,-0.05826296,-0.02493892,1.54539526,-0.00037414,1.57079256,-0.05831064,-0.03844621,-0.01731512,-0.01864339,-0.00062163,0.00000000,-0.03897842,0.48750904,-0.21976093,0.53953208,3.14150504,0.00000889,1.57084400
31.376705,-0.05984754,-0.02566519,1.54467261,-0.00039982,1.57079256,-0.05990990,-0.03867029,-0.01793605,-0.01718357,-0.00057727,0.00000000,-0.03858297,0.48750505,-0.22055382,0.53951847,3.14153433,0.00000728,1.57085864
31.418078,-0.06145781,-0.02642081,1.54397571,-0.00042182,1.57079256,-0.06149816,-0.04119098,-0.01908990,-0.01868864,-0.00066422,0.00000000,-0.04048251,0.48750282,-0.22136030,0.53947782,-3.14157082,0.00000241,1.57083667
31.459514,-0.06325881,-0.02724611,1.54312479,-0.00045484,1.57079256,-0.06326248,-0.04107504,-0.01877905,-0.02025899,-0.00075662,0.00000000,-0.04090567,0.48749440,-0.22216336,0.53947576,-3.14156336,0.00000191,1.57079992
31.500444,-0.06484340,-0.02796871,1.54230678,-0.00048418,1.57079256,-0.06486908,-0.03848178,-0.01783529,-0.01909760,-0.00062410,0.00000000,-0.03875248,0.48749779,-0.22305804,0.53950929,3.14155617,0.00000614,1.57082203
31.541972,-0.06643166,-0.02871699,1.54155111,-0.00050619,1.57079256,-0.06645733,-0.03862554,-0.01831599,-0.01849333,-0.00062151,0.00000000,-0.03822323,0.48749963,-0.22385576,0.53950013,3.14157082,0.00000523,1.57082203
31.583164,-0.06803825,-0.02948361,1.54077721,-0.00053553,1.57079256,-0.06803092,-0.04113440,-0.01934855,-0.02045281,-0.00071024,0.00000000,-0.04068835,0.48750405,-0.22466354,0.53948952,-3.14159239,0.00000376,1.57078887
31.624608,-0.06983192,-0.03031625,1.53986013,-0.00056488,1.57079256,-0.06982091,-0.04076237,-0.01911815,-0.02031099,-0.00075457,0.00000000,-0.04107500,0.48750405,-0.22546800,0.53951346,3.14154179,0.00000734,1.57078181
31.665834,-0.07140917,-0.03106453,1.53909731,-0.00059789,1.57079256,-0.07142751,-0.03804153,-0.01817882,-0.01826903,-0.00079616,-0.00000000,-0.03839954,0.48750428,-0.22635998,0.53950748,3.14155643,0.00000637,1.57081470
31.707536,-0.07298642,-0.03182381,1.53834534,-0.00063090,1.57079256,-0.07300476,-0.03829876,-0.01793030,-0.01864639,-0.00075057,0.00000000,-0.03798697,0.48750579,-0.22715487,0.53948858,-3.14158866,0.00000349,1.57081470
31.748879,-0.07458935,-0.03255375,1.53754926,-0.00066025,1.57079256,-0.07458202,-0.04107394,-0.01909617,-0.02029281,-0.00079753,0.00000000,-0.04063043,0.48749404,-0.22796239,0.53950610,3.14155990,0.00000623,1.57078887
31.790310,-0.07638668,-0.03340473,1.53666544,-0.00069693,1.57079256,-0.07636834,-0.04059201,-0.01976926,-0.02020981,-0.00084587,0.00000000,-0.04082098,0.48749019,-0.22886934,0.53950433,3.14156389,0.00000599,1.57077808
31.831219,-0.07793459,-0.03418235,1.53588402,-0.00072994,1.57079256,-0.07794560,-0.03819362,-0.01876480,-0.01956509,-0.00084848,0.00000000,-0.03833181,0.48750423,-0.22965246,0.53948969,-3.14159239,0.00000376,1.57080738
31.872417,-0.07952285,-0.03494531,1.53505874,-0.00076662,1.57079256,-0.07951552,-0.03866102,-0.01844216,-0.01919960,-0.00084446,0.00000000,-0.03821652,0.48750634,-0.23045574,0.53950311,3.14156735,0.00000580,1.57078887
31.913761,-0.08112578,-0.03570458,1.53429949,-0.00079963,1.57079256,-0.08110010,-0.04088631,-0.01984390,-0.02006400,-0.00088583,-0.00000000,-0.04097348,0.48749593,-0.23126612,0.53948634,-3.14158493,0.00000316,1.57077063
31.955211,-0.08290844,-0.03658858,1.53339720,-0.00083998,1.57079256,-0.08290844,-0.04032825,-0.01965767,-0.02141981,-0.00097156,-0.00000000,-0.04090245,0.48750319,-0.23216972,0.53947519,-3.14156283,0.00000132,1.57079619
31.996824,-0.08447469,-0.03733686,1.53252041,-0.00088033,1.57079256,-0.08449669,-0.03794361,-0.01797729,-0.02062785,-0.00092741,0.00000000,-0.03798555,0.48750565,-0.23296404,0.53951982,3.14153433,0.00000871,1.57081830
32.038254,-0.08605928,-0.03808147,1.53168404,-0.00091701,1.57079256,-0.08606294,-0.04056571,-0.01959649,-0.02039487,-0.00097310,-0.00000000,-0.04034435,0.48749737,-0.23376743,0.53954677,3.14147947,0.00001354,1.57079992
32.079735,-0.08783827,-0.03896179,1.53082943,-0.00096102,1.57079256,-0.08784194,-0.04026406,-0.02017676,-0.02022108,-0.00101765,0.00000000,-0.04057439,0.48749215,-0.23456430,0.53952063,3.14153433,0.00000890,1.57080738
32.121145,-0.08939718,-0.03975409,1.53000784,-0.00100137,1.57079256,-0.08942652,-0.03757523,-0.01870077,-0.01953847,-0.00097258,0.00000000,-0.03806201,0.48750508,-0.23546422,0.53950737,3.14156016,0.00000671,1.57082549
32.162711,-0.09095609,-0.04051337,1.52920830,-0.00104172,1.57079256,-0.09100011,-0.03951721,-0.01951220,-0.01962587,-0.00099847,0.00000000,-0.03940151,0.48750006,-0.23625698,0.53950763,3.14156016,0.00000675,1.57084027
32.205571,-0.09273875,-0.04140470,1.52834988,-0.00108574,1.57079256,-0.09275709,-0.03978075,-0.02007012,-0.02050092,-0.00104435,0.00000000,-0.03930622,0.48749585,-0.23716450,0.53946889,-3.14154845,-0.00000032,1.57081470
32.247048,-0.09431601,-0.04220800,1.52748060,-0.00112975,1.57079256,-0.09431967,-0.03778663,-0.01880418,-0.02137077,-0.00101757,0.00000000,-0.03778698,0.48750694,-0.23796961,0.53947977,-3.14157028,0.00000168,1.57079992
32.288470,-0.09587125,-0.04296361,1.52657831,-0.00117010,1.57079256,-0.09588958,-0.03991190,-0.01946912,-0.02177210,-0.00110612,0.00000000,-0.04013331,0.48750784,-0.23876325,0.53953110,3.14150903,0.00001183,1.57081470
32.329939,-0.09762457,-0.04382193,1.52567589,-0.00122145,1.57079256,-0.09764657,-0.04051849,-0.02024236,-0.02094914,-0.00115602,-0.00000000,-0.04011202,0.48749734,-0.23965768,0.53952868,3.14151649,0.00001126,1.57081830
32.370896,-0.09921282,-0.04463257,1.52485073,-0.00126547,1.57079256,-0.09919815,-0.03842369,-0.01943610,-0.01961437,-0.00111673,0.00000000,-0.03788613,0.48749986,-0.24046984,0.53951340,3.14154552,0.00000846,1.57078181
32.412040,-0.10077906,-0.04541752,1.52406573,-0.00131315,1.57079256,-0.10075706,-0.03775530,-0.01903266,-0.01921196,-0.00120049,0.00000000,-0.03797572,0.48749221,-0.24127046,0.53949085,-3.14159239,0.00000374,1.57077436
32.453382,-0.10232698,-0.04620248,1.52326596,-0.00136451,1.57079256,-0.10233065,-0.03974776,-0.02060420,-0.02131354,-0.00124094,0.00000000,-0.04010266,0.48748881,-0.24206283,0.53947478,-3.14155590,0.00000001,1.57079992
32.494808,-0.10406929,-0.04712316,1.52230132,-0.00141586,1.57079256,-0.10407662,-0.04001887,-0.02056379,-0.02255024,-0.00119381,0.00000000,-0.03979861,0.48750459,-0.24295760,0.53946957,-3.14154845,-0.00000082,1.57080365
32.536343,-0.10564654,-0.04790811,1.52139533,-0.00146354,1.57079256,-0.10563187,-0.03788089,-0.01902973,-0.02141791,-0.00110615,0.00000000,-0.03766112,0.48750252,-0.24376669,0.53950508,3.14156389,0.00000684,1.57078181
32.577694,-0.10720912,-0.04870041,1.52052593,-0.00150756,1.57079256,-0.10719812,-0.03744706,-0.01920953,-0.02102509,-0.00123868,0.00004579,-0.03775592,0.48750206,-0.24456916,0.53951913,3.14153113,0.00001043,1.57078541
32.619214,-0.10874970,-0.04950004,1.51965296,-0.00156625,1.57079637,-0.10876070,-0.03959199,-0.02045863,-0.02116399,-0.00141398,0.00004587,-0.03968001,0.48750730,-0.24536128,0.53952915,3.14151622,0.00000832,1.57080738
32.660708,-0.11049568,-0.05039870,1.51876903,-0.00162494,1.57079637,-0.11049201,-0.04001475,-0.02047160,-0.02020526,-0.00132643,0.00000000,-0.03939553,0.48749882,-0.24625876,0.53949353,3.14158893,0.00000036,1.57079260
32.702169,-0.11206926,-0.05119834,1.51797676,-0.00167629,1.57079637,-0.11202891,-0.03771084,-0.01960846,-0.02045127,-0.00128362,0.00000000,-0.03762337,0.48748559,-0.24706776,0.53946442,-3.14153779,-0.00000620,1.57075598
32.743579,-0.11362084,-0.05202364,1.51707435,-0.00173131,1.57079637,-0.11360984,-0.03953811,-0.02091910,-0.02304162,-0.00141524,0.00000000,-0.04037827,0.48749695,-0.24786894,0.53947511,-3.14155990,-0.00000378,1.57078541
32.785096,-0.11534848,-0.05293331,1.51606572,-0.00179367,1.57079637,-0.11537783,-0.03954553,-0.02045751,-0.02266551,-0.00145806,0.00000000,-0.03963350,0.48750484,-0.24876141,0.53949312,3.14158893,0.00000037,1.57082575
32.826592,-0.11690372,-0.05372194,1.51519275,-0.00185235,1.57079637,-0.11690006,-0.03763999,-0.01957469,-0.02165566,-0.00132811,0.00000000,-0.03724288,0.48749537,-0.24956369,0.53950716,3.14156363,0.00000337,1.57079260
32.867930,-0.11846630,-0.05455458,1.51427209,-0.00190371,1.57079637,-0.11846263,-0.03963725,-0.02120991,-0.02228024,-0.00141330,-0.00000000,-0.04011984,0.48750480,-0.25037274,0.53952241,3.14152741,0.00000775,1.57079260
32.909572,-0.12019394,-0.05548259,1.51334393,-0.00196973,1.57079637,-0.12023062,-0.03918246,-0.02073697,-0.02104846,-0.00158889,0.00000000,-0.03984306,0.48750747,-0.25116848,0.53949185,3.14158893,0.00000038,1.57082575
32.951039,-0.12172352,-0.05627855,1.51252234,-0.00203576,1.57079637,-0.12177486,-0.03715365,-0.01950564,-0.02087650,-0.00154805,-0.00000000,-0.03710924,0.48749589,-0.25205830,0.53947363,-3.14155271,-0.00000494,1.57084759
32.992502,-0.12327509,-0.05710019,1.51161265,-0.00209811,1.57079637,-0.12330809,-0.03740122,-0.01993852,-0.02179492,-0.00141472,0.00000000,-0.03687087,0.48749755,-0.25286312,0.53948688,-3.14157827,-0.00000184,1.57082922
33.034008,-0.12482666,-0.05793284,1.51071405,-0.00215313,1.57079637,-0.12483399,-0.03975269,-0.02114282,-0.02287850,-0.00160502,0.00000000,-0.03940066,0.48750160,-0.25366902,0.53948959,-3.14158893,-0.00000050,1.57080365
33.074965,-0.12655063,-0.05884251,1.50972736,-0.00223016,1.57079637,-0.12655431,-0.03960446,-0.02102917,-0.02339247,-0.00169727,0.00000000,-0.03973684,0.48749591,-0.25456408,0.53949261,-3.14158893,-0.00000051,1.57079992
33.116193,-0.12808020,-0.05966048,1.50879192,-0.00229252,1.57079637,-0.12809853,-0.03719161,-0.02010368,-0.02188486,-0.00146488,0.00000000,-0.03706065,0.48750025,-0.25536022,0.53951930,3.14154179,0.00000652,1.57081470
33.157612,-0.12962444,-0.06050412,1.50791895,-0.00235121,1.57079637,-0.12961711,-0.03734258,-0.02017581,-0.02106006,-0.00154835,0.00000000,-0.03676751,0.48750312,-0.25616459,0.53950238,3.14157082,0.00000281,1.57078887
33.199096,-0.13117602,-0.06133309,1.50704598,-0.00242090,1.57079637,-0.13114668,-0.03942212,-0.02123784,-0.02300802,-0.00176978,0.00000000,-0.03942287,0.48749616,-0.25697228,0.53949142,-3.14158893,-0.00000052,1.57076703
33.240521,-0.13289265,-0.06226478,1.50601161,-0.00249793,1.57079637,-0.13288532,-0.03893858,-0.02119510,-0.02292181,-0.00176989,0.00000000,-0.03951378,0.48749927,-0.25786823,0.53950481,3.14157082,0.00000287,1.57078887
33.281999,-0.13440388,-0.06309009,1.50514591,-0.00256762,1.57079637,-0.13442223,-0.03677565,-0.01993490,-0.02161367,-0.00163541,0.00000000,-0.03686434,0.48749778,-0.25865723,0.53949150,-3.14158520,-0.00000102,1.57081470
33.323505,-0.13594446,-0.06391906,1.50421798,-0.00263364,1.57079637,-0.13594446,-0.03948177,-0.02131031,-0.02303400,-0.00172428,0.00000000,-0.03899516,0.48749544,-0.25946222,0.53950673,3.14156735,0.00000343,1.57079633
33.364968,-0.13767944,-0.06485807,1.50323486,-0.00271067,1.57079637,-0.13765742,-0.03902543,-0.02160356,-0.02266193,-0.00185117,0.00000000,-0.03906529,0.48748666,-0.26036888,0.53949018,-3.14158520,-0.00000104,1.57077436
33.406730,-0.13919066,-0.06571639,1.50233257,-0.00278770,1.57079637,-0.13919432,-0.03629457,-0.02039244,-0.02268963,-0.00176134,0.00000000,-0.03664569,0.48749634,-0.26116184,0.53947568,-3.14155271,-0.00000564,1.57079992
33.448245,-0.14070189,-0.06655637,1.50134587,-0.00285739,1.57079637,-0.14070924,-0.03915879,-0.02165661,-0.02452848,-0.00176785,0.00000000,-0.03871630,0.48750718,-0.26195578,0.53951237,3.14155617,0.00000510,1.57080365
33.489727,-0.14244054,-0.06751373,1.50029683,-0.00293442,1.57079637,-0.14240751,-0.03947312,-0.02170364,-0.02329569,-0.00190071,0.00000000,-0.03898665,0.48750693,-0.26276627,0.53951796,3.14154179,0.00000723,1.57076703
33.531229,-0.14397743,-0.06835737,1.49941278,-0.00301512,1.57079637,-0.14394443,-0.03658652,-0.02008055,-0.02184394,-0.00185382,0.00000000,-0.03707070,0.48749734,-0.26367457,0.53949997,3.14158200,0.00000154,1.57076330
33.572842,-0.14548133,-0.06918267,1.49848115,-0.00308848,1.57079637,-0.14548865,-0.03865205,-0.02138083,-0.02305441,-0.00194383,0.00000000,-0.03922463,0.48749454,-0.26446519,0.53951596,3.14154898,0.00000634,1.57080365
33.614287,-0.14718695,-0.07013270,1.49749815,-0.00317651,1.57079637,-0.14720164,-0.03900670,-0.02213836,-0.02320085,-0.00208107,0.00000000,-0.03878507,0.48748976,-0.26526015,0.53949664,3.14158893,0.00000050,1.57081470
33.655682,-0.14871286,-0.07101669,1.49655914,-0.00326088,1.57079637,-0.14870186,-0.03669547,-0.02078120,-0.02369287,-0.00190168,0.00000000,-0.03651651,0.48749710,-0.26616796,0.53947693,-3.14155271,-0.00000603,1.57078541
33.697255,-0.15023144,-0.07185667,1.49553204,-0.00333424,1.57079637,-0.15023144,-0.03641889,-0.02052743,-0.02352697,-0.00180998,0.00000000,-0.03681609,0.48750139,-0.26696987,0.53953076,3.14152022,0.00001094,1.57079633
33.738774,-0.15173899,-0.07272232,1.49460411,-0.00341127,1.57079637,-0.15176098,-0.03844412,-0.02222711,-0.02368448,-0.00212110,0.00000000,-0.03893018,0.48750645,-0.26776690,0.53952206,3.14153486,0.00000882,1.57081830
33.780266,-0.15342261,-0.07370169,1.49356604,-0.00351030,1.57079637,-0.15346296,-0.03865060,-0.02180108,-0.02304058,-0.00216675,-0.00000000,-0.03869454,0.48751407,-0.26865830,0.53950466,3.14157481,0.00000275,1.57083667
33.821714,-0.15494484,-0.07453066,1.49269295,-0.00359100,1.57079637,-0.15497051,-0.03682284,-0.02027027,-0.02173127,-0.00203592,0.00000000,-0.03633592,0.48749280,-0.26946074,0.53948722,-3.14157481,-0.00000286,1.57082203
33.863144,-0.15647441,-0.07538164,1.49176502,-0.00367903,1.57079637,-0.15647441,-0.03848292,-0.02216726,-0.02445520,-0.00220413,-0.00000000,-0.03839079,0.48748118,-0.27026936,0.53948380,-3.14156363,-0.00000462,1.57079633
33.904898,-0.15814702,-0.07637568,1.49065733,-0.00377440,1.57079637,-0.15816537,-0.03818589,-0.02219493,-0.02514742,-0.00211375,0.00000000,-0.03840485,0.48750008,-0.27106029,0.53948988,-3.14157827,-0.00000236,1.57081097
33.946401,-0.15965459,-0.07723033,1.48967063,-0.00385510,1.57079637,-0.15967293,-0.03647448,-0.02095641,-0.02387470,-0.00203381,0.00000000,-0.03620882,0.48749953,-0.27196002,0.53951524,3.14155297,0.00000636,1.57081470
33.987864,-0.16117315,-0.07811432,1.48867655,-0.00394313,1.57079637,-0.16116948,-0.03872852,-0.02254751,-0.02400899,-0.00225474,-0.00000000,-0.03828632,0.48750563,-0.27276824,0.53952564,3.14153140,0.00000996,1.57079260
34.029364,-0.16286778,-0.07910103,1.48767877,-0.00404217,1.57079637,-0.16284944,-0.03840628,-0.02205375,-0.02284943,-0.00229823,0.00000000,-0.03853889,0.48749795,-0.27357114,0.53949135,-3.14158520,-0.00000124,1.57077436
34.070858,-0.16436067,-0.07994467,1.48678017,-0.00413387,1.57079637,-0.16436800,-0.03587251,-0.02089552,-0.02305827,-0.00216471,0.00000000,-0.03627018,0.48748489,-0.27446196,0.53946606,-3.14153140,-0.00001025,1.57080365
34.112393,-0.16584623,-0.08083601,1.48576415,-0.00422190,1.57079637,-0.16586089,-0.03591608,-0.02112973,-0.02403516,-0.00206898,0.00000000,-0.03569851,0.48750079,-0.27525684,0.53948214,-3.14156735,-0.00000429,1.57081097
34.154192,-0.16735378,-0.08170532,1.48477745,-0.00430626,1.57079637,-0.16734277,-0.03855891,-0.02234282,-0.02556230,-0.00233691,0.00000000,-0.03825290,0.48749854,-0.27606127,0.53949557,3.14158520,0.00000117,1.57078541
34.195671,-0.16905575,-0.08269569,1.48363662,-0.00441631,1.57079637,-0.16904473,-0.03829137,-0.02268305,-0.02573404,-0.00238776,-0.00000000,-0.03868943,0.48749889,-0.27697095,0.53951696,3.14154552,0.00000798,1.57078541
34.237148,-0.17053029,-0.08358702,1.48264265,-0.00450434,1.57079637,-0.17055230,-0.03569057,-0.02131706,-0.02282010,-0.00229974,0.00000000,-0.03600013,0.48751145,-0.27776207,0.53952113,3.14153140,0.00001053,1.57081830
34.278609,-0.17201585,-0.08446369,1.48174393,-0.00460704,1.57079637,-0.17203052,-0.03839955,-0.02249211,-0.02408185,-0.00256300,0.00000000,-0.03786971,0.48750315,-0.27855633,0.53948449,-3.14157481,-0.00000318,1.57081097
34.320147,-0.17371781,-0.08545405,1.48064351,-0.00471708,1.57079637,-0.17369579,-0.03855087,-0.02274192,-0.02539090,-0.00247291,0.00000000,-0.03797682,0.48749469,-0.27946748,0.53948488,-3.14157481,-0.00000321,1.57077436
34.361671,-0.17521803,-0.08635271,1.47963488,-0.00481245,1.57079637,-0.17518501,-0.03567938,-0.02131990,-0.02378650,-0.00237809,0.00000000,-0.03607236,0.48749937,-0.28027366,0.53949027,-3.14158893,-0.00000069,1.57076330
34.403425,-0.17668891,-0.08722938,1.47866285,-0.00491516,1.57079637,-0.17669992,-0.03805357,-0.02278067,-0.02590048,-0.00252877,-0.00000000,-0.03866613,0.48749836,-0.28106393,0.53948822,-3.14158200,-0.00000199,1.57080738
34.444394,-0.17836154,-0.08823442,1.47749639,-0.00502153,1.57079637,-0.17837988,-0.03863099,-0.02311612,-0.02598158,-0.00250373,0.00000000,-0.03831923,0.48750582,-0.28196516,0.53951214,3.14154924,0.00000776,1.57081470
34.485475,-0.17985809,-0.08912574,1.47653162,-0.00512057,1.57079637,-0.17984341,-0.03631629,-0.02162867,-0.02373546,-0.00250832,0.00000000,-0.03623119,0.48749984,-0.28277016,0.53949841,3.14157481,0.00000325,1.57078181
34.526305,-0.18133630,-0.09000608,1.47555232,-0.00522694,1.57079637,-0.18134731,-0.03602636,-0.02154355,-0.02431151,-0.00254812,0.00000000,-0.03660795,0.48749433,-0.28356620,0.53949637,3.14158200,0.00000194,1.57080738
34.567542,-0.18281452,-0.09089374,1.47453618,-0.00532964,1.57079637,-0.18284753,-0.03562714,-0.02191497,-0.02422708,-0.00248455,0.00000000,-0.03607135,0.48749427,-0.28436410,0.53950844,3.14155643,0.00000664,1.57082922
34.608981,-0.18428172,-0.09181808,1.47354949,-0.00543235,1.57079637,-0.18432942,-0.03784796,-0.02321373,-0.02559918,-0.00274120,0.00000000,-0.03784857,0.48750665,-0.28515922,0.53948630,-3.14158893,-0.00000070,1.57084400
34.650492,-0.18595436,-0.09281945,1.47241247,-0.00555706,1.57079637,-0.18598737,-0.03821709,-0.02286827,-0.02556560,-0.00278642,0.00000000,-0.03764122,0.48750020,-0.28606289,0.53949346,3.14158520,0.00000132,1.57082922
34.691895,-0.18745090,-0.09371445,1.47142935,-0.00566343,1.57079637,-0.18745090,-0.03559977,-0.02166836,-0.02489235,-0.00265298,0.00000000,-0.03537683,0.48748976,-0.28687146,0.53948391,-3.14158200,-0.00000208,1.57079633
34.733439,-0.18890710,-0.09461679,1.47034740,-0.00577714,1.57079637,-0.18892178,-0.03747454,-0.02300588,-0.02711764,-0.00283133,0.00000000,-0.03760632,0.48750135,-0.28766322,0.53951738,3.14153859,0.00001028,1.57081097
34.774821,-0.19055773,-0.09562182,1.46918094,-0.00589819,1.57079637,-0.19056873,-0.03786799,-0.02320763,-0.02604421,-0.00283454,0.00000000,-0.03760239,0.48750116,-0.28855920,0.53953603,3.14149918,0.00001802,1.57080738
34.816264,-0.19204327,-0.09653883,1.46819055,-0.00601190,1.57079637,-0.19203593,-0.03576191,-0.02217413,-0.02420871,-0.00274413,0.00000000,-0.03540790,0.48749778,-0.28936588,0.53951622,3.14153859,0.00001046,1.57078887
34.857696,-0.19352150,-0.09745950,1.46717465,-0.00612561,1.57079637,-0.19350316,-0.03552061,-0.02218934,-0.02400448,-0.00279027,0.00000000,-0.03560963,0.48749904,-0.29017037,0.53950649,3.14155670,0.00000699,1.57077808
