index,path,tcp_x,tcp_y,tcp_z,obstacle_clearance_m,table_clearance_m
71,reference,0.48742240622790306,-0.07333333333333336,0.5395777780043234,0.003993581125917248,0.1288359970487763
72,reference,0.48742240622790306,-0.07999999999999996,0.5395777780043234,0.003106821918375198,0.1288359970487763
73,reference,0.48742240622790306,-0.08666666666666661,0.5395777780043234,0.0037658196514813447,0.1288359970487763
74,reference,0.48742240622790306,-0.09333333333333338,0.5395777780043234,0.007420741302840002,0.1288359970487763
75,reference,0.48742240622790306,-0.09999999999999998,0.5395777780043234,0.01359567189250885,0.1288359970487763
76,reference,0.48742240622790306,-0.10666666666666669,0.5395777780043234,0.020087460661385906,0.1288359970487763
77,reference,0.48742240622790306,-0.11333333333333329,0.5395777780043234,0.026665684808862146,0.1288359970487763
78,reference,0.48742240622790306,-0.12,0.5395777780043234,0.03303395802971243,0.1288359970487763
79,reference,0.48742240622790306,-0.1266666666666667,0.5395777780043234,0.03839702992875892,0.1288359970487763
80,reference,0.48742240622790306,-0.1333333333333333,0.5395777780043234,0.04411700715687882,0.1288359970487763
81,reference,0.48742240622790306,-0.14,0.5395777780043234,0.05007172478054937,0.1288359970487763
82,reference,0.48742240622790306,-0.14666666666666672,0.5395777780043234,0.056186598165460754,0.1288359970487763
83,reference,0.48742240622790306,-0.15333333333333332,0.5395777780043234,0.062414572763127285,0.1288359970487763
84,reference,0.48742240622790306,-0.15999999999999992,0.5395777780043234,0.06859686183337915,0.1288359970487763
85,reference,0.48742240622790306,-0.16666666666666674,0.5395777780043234,0.07481078391760355,0.1288359970487763
86,reference,0.48742240622790306,-0.17333333333333334,0.5395777780043234,0.08109664737974,0.1288359970487763
87,reference,0.48742240622790306,-0.17999999999999994,0.5395777780043234,0.08743893829976607,0.1288359970487763
88,reference,0.48742240622790306,-0.18666666666666665,0.5395777780043234,0.09382621453855852,0.1288359970487763
89,reference,0.48742240622790306,-0.19333333333333336,0.5395777780043234,0.10024987794092227,0.1288359970487763
90,reference,0.48742240622790306,-0.20000000000000007,0.5395777780043234,0.10670335706336942,0.1288359970487763
91,reference,0.48742240622790306,-0.20666666666666667,0.5395777780043234,0.11318155184881,0.1288359970487763
92,reference,0.48742240622790306,-0.21333333333333326,0.5395777780043234,0.11968044885488069,0.1288359970487763
93,reference,0.48742240622790306,-0.22000000000000008,0.5395777780043234,0.12619684974750953,0.1288359970487763
94,reference,0.48742240622790306,-0.22666666666666668,0.5395777780043234,0.13272817644785947,0.1288359970487763
95,reference,0.48742240622790306,-0.23333333333333328,0.5395777780043234,0.13927232908600914,0.1288359970487763
96,reference,0.48742240622790306,-0.2400000000000001,0.5395777780043234,0.14582758094338016,0.1288359970487763
97,reference,0.48742240622790306,-0.2466666666666667,0.5395777780043234,0.15239249970862537,0.1288359970487763
98,reference,0.48742240622790306,-0.2533333333333333,0.5395777780043234,0.1589658877243088,0.1288359970487763
99,reference,0.48742240622790306,-0.26,0.5395777780043234,0.16554673612427595,0.1288359970487763
100,reference,0.48742240622790306,-0.2666666666666667,0.5395777780043234,0.17213418925859164,0.1288359970487763
101,reference,0.48742240622790306,-0.2733333333333333,0.5395777780043234,0.17872751682635074,0.1288359970487763
102,reference,0.48742240622790306,-0.28,0.5395777780043234,0.18532609184624613,0.1288359970487763
103,reference,0.48742240622790306,-0.2866666666666666,0.5395777780043234,0.19192937309328623,0.1288359970487763
104,reference,0.48742240622790306,-0.29333333333333333,0.5395777780043234,0.19853689098464652,0.1288359970487763
105,reference,0.48742240622790306,-0.30000000000000004,0.5395777780043234,0.20514823615280206,0.1288359970487763
106,reference,0.48742240622790306,-0.30666666666666664,0.5395777780043234,0.21176305012974084,0.1288359970487763
107,reference,0.48742240622790306,-0.31333333333333335,0.5395777780043234,0.21838101770251309,0.1288359970487763
