condition,trial,direction,t_s,q_ref_1,q_ref_2,q_ref_3,q_ref_4,q_ref_5,q_ref_6,q_act_1,q_act_2,q_act_3,q_act_4,q_act_5,q_act_6,qd_ref_1,qd_ref_2,qd_ref_3,qd_ref_4,qd_ref_5,qd_ref_6,qd_act_1,qd_act_2,qd_act_3,qd_act_4,qd_act_5,qd_act_6,qdd_act_1,qdd_act_2,qdd_act_3,qdd_act_4,qdd_act_5,qdd_act_6,control_period_ms,status_delay_ms,rgbd_delay_ms,online_min_clearance_m,risk_state,speed_scale,hold,completed
B1_no_obstacle_nubs,6,forward,3.540000,0.39313427,-0.32480601,1.04617915,0.31450742,0.72480601,-0.27519399,0.39576063,-0.31907484,1.04906226,0.31992126,0.73104528,-0.27367338,0.22821677,0.15975174,-0.20539510,0.18257342,-0.15975174,-0.15975174,0.04484922,0.24099223,-0.21631475,0.17475587,-0.10870661,-0.20578927,-1.37855687,-5.29917169,0.86694133,-1.09426129,-1.00346176,3.26603242,21.5237,9.3439,20.4323,,SAFE,1.000,0,1
B1_no_obstacle_nubs,6,forward,3.560000,0.39770385,-0.32160730,1.04206653,0.31816308,0.72160730,-0.27839270,0.39708525,-0.31675477,1.04716099,0.32147612,0.72542383,-0.27690199,0.22873744,0.16011621,-0.20586370,0.18298995,-0.16011621,-0.16011621,0.20147721,0.06957432,-0.20172994,0.17369431,-0.20271793,-0.06829231,6.71903888,-2.56274888,0.31975242,0.34073202,-2.82613609,3.06699000,20.8259,11.1351,21.3558,,SAFE,1.000,0,1
B1_no_obstacle_nubs,6,forward,3.580000,0.40228362,-0.31840146,1.03794474,0.32182690,0.71840146,-0.28159854,0.40381972,-0.31629187,1.04099306,0.32686903,0.72293657,-0.27640507,0.22923552,0.16046486,-0.20631197,0.18338842,-0.16046486,-0.16046486,0.31361077,0.13848228,-0.20352465,0.18838515,-0.22175205,-0.08310967,1.60439509,2.77895017,-1.07093630,-0.43943744,1.23750371,-2.56879047,22.8396,14.7327,18.3907,,SAFE,1.000,0,1
B1_no_obstacle_nubs,6,forward,3.600000,0.40687312,-0.31518881,1.03381419,0.32549850,0.71518881,-0.28481119,0.40962968,-0.31121548,1.03902000,0.32901153,0.71655375,-0.28022638,0.22971094,0.16079766,-0.20673984,0.18376875,-0.16079766,-0.16079766,0.26565301,0.18073232,-0.24456740,0.15611681,-0.15321778,-0.17104392,-1.32975979,1.94522650,0.53554340,-0.76230115,4.48067954,-2.48066129,22.0191,7.5653,19.2355,,SAFE,1.000,0,1
B1_no_obstacle_nubs,6,forward,3.620000,0.41147191,-0.31196966,1.02967528,0.32917753,0.71196966,-0.28803034,0.41444584,-0.30906258,1.03121037,0.33311370,0.71680786,-0.28324683,0.23016362,0.16111454,-0.20714726,0.18413090,-0.16111454,-0.16111454,0.26042038,0.21629134,-0.18210291,0.15789310,-0.04252487,-0.18233613,-1.87887554,-0.81155995,0.68934291,0.18329595,-0.95660596,-0.50298716,19.2185,13.1127,13.3481,,SAFE,1.000,0,1
B1_no_obstacle_nubs,6,forward,3.640000,0.41607952,-0.30874434,1.02552843,0.33286361,0.70874434,-0.29125566,0.42004650,-0.30256383,1.03173588,0.33532725,0.71485276,-0.28751982,0.23059350,0.16141545,-0.20753415,0.18447480,-0.16141545,-0.16141545,0.19049799,0.14826992,-0.21699368,0.16344865,-0.19148202,-0.19116341,-1.47647564,-3.06587970,-1.57747971,-0.41734778,-4.91518972,0.14776363,18.0645,12.9684,7.7050,,SAFE,1.000,0,1
B1_no_obstacle_nubs,6,forward,3.660000,0.42069550,-0.30551315,1.02137405,0.33655640,0.70551315,-0.29448685,0.42206576,-0.30313178,1.02253062,0.33965165,0.70914858,-0.29089336,0.23100052,0.16170036,-0.20790047,0.18480041,-0.16170036,-0.16170036,0.20136136,0.09365615,-0.24520210,0.14119919,-0.23913246,-0.17642558,1.90381036,1.46497145,1.98895108,0.27839666,-0.16574480,-1.33661117,20.1253,11.4535,20.9629,,SAFE,1.000,0,1
B1_no_obstacle_nubs,6,forward,3.680000,0.42531939,-0.30227643,1.01721255,0.34025551,0.70227643,-0.29772357,0.42810095,-0.29881758,1.02192780,0.34097522,0.70528746,-0.29457685,0.23138460,0.16196922,-0.20824614,0.18510768,-0.16196922,-0.16196922,0.26665041,0.20686878,-0.13743564,0.17458451,-0.19811182,-0.24462786,-0.48764520,3.05876291,0.49764469,2.55062051,2.67070628,1.25982814,14.9333,12.3526,20.1316,,SAFE,1.000,0,1
B1_no_obstacle_nubs,6,forward,3.700000,0.42995073,-0.29903449,1.01304435,0.34396058,0.69903449,-0.30096551,0.43273178,-0.29485703,1.01703319,0.34663503,0.70122410,-0.30067848,0.23174570,0.16222199,-0.20857113,0.18539656,-0.16222199,-0.16222199,0.18185555,0.21600667,-0.22529631,0.24322401,-0.13230421,-0.12603245,0.40417038,-0.77284321,-2.36176960,1.81431919,2.79652275,3.62337749,19.8633,8.8971,16.8904,,SAFE,1.000,0,1
B1_no_obstacle_nubs,6,forward,3.720000,0.43458906,-0.29578766,1.00886985,0.34767125,0.69578766,-0.30421234,0.43537518,-0.29017732,1.01291595,0.35070418,0.69999529,-0.29961815,0.23208375,0.16245863,-0.20887538,0.18566700,-0.16245863,-0.16245863,0.28281722,0.17595505,-0.23190642,0.24715728,-0.08625091,-0.09969276,1.89208491,-2.28762153,1.69047775,-1.09801184,-1.78877650,-1.65161811,23.3279,12.5024,17.6566,,SAFE,1.000,0,1
B1_no_obstacle_nubs,6,forward,3.740000,0.43923392,-0.29253625,1.00468947,0.35138714,0.69253625,-0.30746375,0.44404447,-0.28781883,1.00775694,0.35652132,0.69777407,-0.30466619,0.23239872,0.16267910,-0.20915884,0.18591897,-0.16267910,-0.16267910,0.25753895,0.12450181,-0.15767720,0.19930354,-0.20385527,-0.19209718,-1.94737201,-1.18450421,2.62914024,-2.52688783,-2.47321105,-1.62876951,20.4264,8.3833,8.6509,,SAFE,1.000,0,1
B1_no_obstacle_nubs,6,forward,3.760000,0.44388485,-0.28928060,1.00050363,0.35510788,0.68928060,-0.31071940,0.44567673,-0.28519724,1.00660886,0.35867632,0.69184108,-0.30730203,0.23269054,0.16288338,-0.20942149,0.18615243,-0.16288338,-0.16288338,0.20492234,0.12857489,-0.12674081,0.14608177,-0.18517935,-0.16484354,3.02082100,0.14417024,-3.65580297,2.69489341,0.31507527,1.57911435,17.6371,8.8507,17.3660,,SAFE,1.000,0,1
B1_no_obstacle_nubs,6,forward,3.780000,0.44854139,-0.28602103,0.99631275,0.35883311,0.68602103,-0.31397897,0.45224136,-0.28267583,1.00268730,0.36236459,0.69036689,-0.31125993,0.23295918,0.16307142,-0.20966326,0.18636734,-0.16307142,-0.16307142,0.37837179,0.13026862,-0.30390932,0.30709927,-0.19125226,-0.12893260,-0.08922985,0.40998543,-2.02274332,2.09548422,0.02840905,-0.36779920,17.0830,6.6022,18.5588,,SAFE,1.000,0,1
B1_no_obstacle_nubs,6,forward,3.800000,0.45320307,-0.28275785,0.99211724,0.36256245,0.68275785,-0.31724215,0.46081160,-0.27998650,0.99445249,0.37096029,0.68419099,-0.31245934,0.23320459,0.16324321,-0.20988413,0.18656367,-0.16324321,-0.16324321,0.20135315,0.14497430,-0.20765054,0.22990114,-0.18404299,-0.17955551,-8.05825928,1.33168124,1.84306471,-5.71885833,0.24901914,-4.87207675,14.8388,4.0000,25.0149,,SAFE,1.000,0,1
B1_no_obstacle_nubs,6,forward,3.820000,0.45786942,-0.27949141,0.98791752,0.36629553,0.67949141,-0.32050859,0.46029549,-0.27687686,0.99438128,0.37156064,0.68300517,-0.31844215,0.23342674,0.16339872,-0.21008407,0.18674140,-0.16339872,-0.16339872,0.05604141,0.18353587,-0.23018673,0.07834494,-0.18129149,-0.32381567,1.35211632,1.07673334,-0.48672839,-1.32704953,-0.04019310,-0.49488506,20.1884,17.0157,20.7904,,SAFE,1.000,0,1
B1_no_obstacle_nubs,6,forward,3.840000,0.46253998,-0.27622201,0.98371402,0.37003198,0.67622201,-0.32377799,0.46305326,-0.27264506,0.98524502,0.37409409,0.67693933,-0.32541196,0.23362560,0.16353792,-0.21026304,0.18690048,-0.16353792,-0.16353792,0.25543780,0.18804364,-0.22711968,0.17681916,-0.18565071,-0.19935091,4.71151586,1.09920152,3.44536937,3.84769039,0.04580086,4.58815331,19.1928,7.7613,17.4481,,SAFE,1.000,0,1
B1_no_obstacle_nubs,6,forward,3.860000,0.46721429,-0.27295000,0.97950714,0.37377143,0.67295000,-0.32705000,0.47051300,-0.26935511,0.98529649,0.37863341,0.67557914,-0.32641619,0.23380113,0.16366079,-0.21042102,0.18704091,-0.16366079,-0.16366079,0.24450205,0.22750393,-0.09237196,0.23225256,-0.17945946,-0.14028954,0.04522914,1.01570591,-0.77297941,-2.78765607,1.51303103,3.68825765,24.2189,11.2108,19.4533,,SAFE,1.000,0,1
B1_no_obstacle_nubs,6,forward,3.880000,0.47189187,-0.26967569,0.97529732,0.37751350,0.66967569,-0.33032431,0.47283334,-0.26354491,0.98155014,0.38338419,0.66976095,-0.33102355,0.23395332,0.16376732,-0.21055798,0.18716265,-0.16376732,-0.16376732,0.25724697,0.22867187,-0.25803886,0.06531291,-0.12512947,-0.05182060,-2.19132480,-3.62653681,-2.51871634,-2.85128795,1.47506189,-0.47954123,19.5501,10.1633,25.2218,,SAFE,1.000,0,1
B1_no_obstacle_nubs,6,forward,3.900000,0.47657226,-0.26639942,0.97108496,0.38125781,0.66639942,-0.33360058,0.48080288,-0.26020824,0.97497494,0.38124592,0.67057397,-0.32848901,0.23408212,0.16385749,-0.21067391,0.18726570,-0.16385749,-0.16385749,0.15684906,0.08244245,-0.19312061,0.11820104,-0.12045698,-0.15947119,-0.19370176,-3.31598223,2.32165452,5.90870249,-2.29918604,-2.70945980,16.1223,7.7333,12.5065,,SAFE,1.000,0,1
B1_no_obstacle_nubs,6,forward,3.920000,0.48125500,-0.26312150,0.96687050,0.38500400,0.66312150,-0.33687850,0.47910731,-0.26024721,0.97382531,0.38811224,0.66494267,-0.33740239,0.23418754,0.16393128,-0.21076879,0.18735003,-0.16393128,-0.16393128,0.24949890,0.09603258,-0.16517268,0.30166101,-0.21709691,-0.16019900,5.48679668,4.18833211,-1.91715088,0.53996666,0.10297438,3.59708741,17.3118,13.0101,26.9476,,SAFE,1.000,0,1
B1_no_obstacle_nubs,6,forward,3.940000,0.48593961,-0.25984227,0.96265435,0.38875169,0.65984227,-0.34015773,0.49078283,-0.25636693,0.96836803,0.39331236,0.66189009,-0.33489697,0.23426954,0.16398868,-0.21084259,0.18741564,-0.16398868,-0.16398868,0.37632092,0.24997574,-0.26980665,0.13979970,-0.11633801,-0.01558770,0.23149693,1.89212579,-1.26038712,-4.70044109,3.19012475,-3.40298980,21.7019,13.5391,20.2140,,SAFE,1.000,0,1
B1_no_obstacle_nubs,6,forward,3.960000,0.49062563,-0.25656206,0.95843694,0.39250050,0.65656206,-0.34343794,0.49416014,-0.25024818,0.96303305,0.39370422,0.66028915,-0.33802590,0.23432813,0.16402969,-0.21089532,0.18746250,-0.16402969,-0.16402969,0.25875877,0.17171762,-0.21558816,0.11364337,-0.08949192,-0.29631859,-5.08861072,-3.44508526,0.39769868,3.71602617,-1.42812955,-6.24804629,19.8545,7.8019,18.3335,,SAFE,1.000,0,1
B1_no_obstacle_nubs,6,forward,3.980000,0.49531258,-0.25328120,0.95421868,0.39625006,0.65328120,-0.34671880,0.50113318,-0.24949823,0.95974451,0.39785810,0.65831041,-0.34674971,0.23436328,0.16405430,-0.21092695,0.18749063,-0.16405430,-0.16405430,0.17277649,0.11217233,-0.25389870,0.28844075,-0.17346319,-0.26550955,-1.91131848,-0.46769174,-1.39954398,2.52409001,-1.64464329,5.60952649,18.9005,10.3606,17.9909,,SAFE,1.000,0,1
B1_no_obstacle_nubs,6,forward,4.000000,0.50000000,-0.25000000,0.95000000,0.40000000,0.65000000,-0.35000000,0.50107120,-0.24576129,0.95287710,0.40524185,0.65335062,-0.34864628,0.23437500,0.16406250,-0.21093750,0.18750000,-0.16406250,-0.16406250,0.18230603,0.15300995,-0.27156992,0.21460697,-0.15527765,-0.07193753,1.80977299,0.64499437,1.33636445,-5.29851610,-2.39556360,3.50520923,17.5736,12.7835,8.0453,,SAFE,1.000,0,1
B1_no_obstacle_nubs,6,forward,4.020000,0.50468742,-0.24671880,0.94578132,0.40374994,0.64671880,-0.35328120,0.50842543,-0.24337783,0.94888171,0.40644238,0.65209931,-0.34962721,0.23436328,0.16405430,-0.21092695,0.18749063,-0.16405430,-0.16405430,0.24516741,0.13797210,-0.20044412,0.07650011,-0.26928573,-0.12530118,1.43973517,0.35683568,1.09324894,0.72096991,-2.62963129,-1.31286680,17.3741,9.5111,9.5431,,SAFE,1.000,0,1
B1_no_obstacle_nubs,6,forward,4.040000,0.50937438,-0.24343794,0.94156306,0.40749950,0.64343794,-0.35656206,0.51087790,-0.24024240,0.94485934,0.40830186,0.64257919,-0.35365833,0.23432813,0.16402969,-0.21089532,0.18746250,-0.16402969,-0.16402969,0.23989544,0.16728337,-0.22783996,0.24344577,-0.26046290,-0.12445220,0.80875246,1.72768371,1.06582149,6.04558972,5.99947930,0.23069761,22.3153,9.4527,13.2791,,SAFE,1.000,0,1
B1_no_obstacle_nubs,6,forward,4.060000,0.51406039,-0.24015773,0.93734565,0.41124831,0.64015773,-0.35984227,0.51802124,-0.23668650,0.93976811,0.41618021,0.64168079,-0.35460530,0.23426954,0.16398868,-0.21084259,0.18741564,-0.16398868,-0.16398868,0.27751751,0.20707945,-0.15781126,0.31832370,-0.02930656,-0.11607327,-0.37252956,-0.66414768,1.48516355,-2.84335977,3.04683239,-3.80276023,21.6643,7.4192,21.9340,,SAFE,1.000,0,1
B1_no_obstacle_nubs,6,forward,4.080000,0.51874500,-0.23687850,0.93312950,0.41499600,0.63687850,-0.36312150,0.52197860,-0.23195922,0.93854688,0.42103481,0.64140693,-0.35830126,0.23418754,0.16393128,-0.21076879,0.18735003,-0.16393128,-0.16393128,0.22499426,0.14071747,-0.16843342,0.12971137,-0.13858961,-0.27656261,0.68857930,-2.56118965,-0.41387887,-4.57733442,-3.27948770,-2.19766231,21.7741,11.6054,15.3741,,SAFE,1.000,0,1
B1_no_obstacle_nubs,6,forward,4.100000,0.52342774,-0.23360058,0.92891504,0.41874219,0.63360058,-0.36639942,0.52702101,-0.23105780,0.93303077,0.42136866,0.63613721,-0.36566781,0.23408212,0.16385749,-0.21067391,0.18726570,-0.16385749,-0.16385749,0.30506068,0.10463186,-0.17436642,0.13523032,-0.16048607,-0.20397977,1.92695318,0.62915913,-0.26065780,2.76921707,-2.03678955,5.38067027,18.1077,8.7856,25.0495,,SAFE,1.000,0,1
B1_no_obstacle_nubs,6,forward,4.120000,0.52810813,-0.23032431,0.92470268,0.42248650,0.63032431,-0.36967569,0.53418103,-0.22777395,0.93157223,0.42644402,0.63498749,-0.36646045,0.23395332,0.16376732,-0.21055798,0.18716265,-0.16376732,-0.16376732,0.30207239,0.16588383,-0.17885973,0.24048006,-0.22006119,-0.06133580,-4.17472696,2.43438359,-3.30936201,2.16223335,0.66921620,1.01161177,22.4598,11.0888,15.7759,,SAFE,1.000,0,1
B1_no_obstacle_nubs,6,forward,4.140000,0.53278571,-0.22705000,0.92049286,0.42622857,0.62705000,-0.37295000,0.53910391,-0.22442244,0.92587639,0.43098786,0.62733476,-0.36812124,0.23380113,0.16366079,-0.21042102,0.18704091,-0.16366079,-0.16366079,0.13807161,0.20200721,-0.30674090,0.22171965,-0.13371742,-0.16351529,-3.12516944,-0.05661524,-3.93777860,-1.27106259,4.31638053,-1.71911360,21.5369,13.8588,17.6945,,SAFE,1.000,0,1
B1_no_obstacle_nubs,6,forward,4.160000,0.53746002,-0.22377799,0.91628598,0.42996802,0.62377799,-0.37622201,0.53970389,-0.21969366,0.91930259,0.43531280,0.62963879,-0.37300106,0.23362560,0.16353792,-0.21026304,0.18690048,-0.16353792,-0.16353792,0.17706561,0.16361922,-0.33637088,0.18963755,-0.04740597,-0.13010034,1.26499648,-1.39671200,2.10234308,-1.00072386,-0.55520822,0.21675507,20.5375,11.8139,20.2497,,SAFE,1.000,0,1
B1_no_obstacle_nubs,6,forward,4.180000,0.54213058,-0.22050859,0.91208248,0.43370447,0.62050859,-0.37949141,0.54618653,-0.21787768,0.91242155,0.43857337,0.62543852,-0.37332525,0.23342674,0.16339872,-0.21008407,0.18674140,-0.16339872,-0.16339872,0.18867147,0.14613873,-0.22264718,0.18169070,-0.15592575,-0.15484509,2.15957545,-0.36127409,4.67533482,0.56780066,-3.76985767,-4.35254690,20.8022,16.2369,24.7872,,SAFE,1.000,0,1
B1_no_obstacle_nubs,6,forward,4.200000,0.54679693,-0.21724215,0.90788276,0.43743755,0.61724215,-0.38275785,0.54725075,-0.21384811,0.91039671,0.44258043,0.62340176,-0.37919487,0.23320459,0.16324321,-0.20988413,0.18656367,-0.16324321,-0.16324321,0.26344863,0.14916826,-0.14935748,0.21234958,-0.19820027,-0.30420222,3.52944376,-0.03146984,0.89320512,-0.89858845,-3.00577677,-0.48585231,20.5499,12.3934,14.8317,,SAFE,1.000,0,1
B1_no_obstacle_nubs,6,forward,4.220000,0.55145861,-0.21397897,0.90368725,0.44116689,0.61397897,-0.38602103,0.55672448,-0.21191095,0.90644725,0.44706735,0.61751051,-0.38549334,0.23295918,0.16307142,-0.20966326,0.18636734,-0.16307142,-0.16307142,0.32984922,0.14487993,-0.18691897,0.14574716,-0.27615682,-0.17427918,-3.28661830,2.21621052,0.61592287,-2.36650818,2.16067808,3.19566954,19.1567,7.7566,24.2620,,SAFE,1.000,0,1
B1_no_obstacle_nubs,6,forward,4.240000,0.55611515,-0.21071940,0.89949637,0.44489212,0.61071940,-0.38928060,0.56044472,-0.20805292,0.90291995,0.44841032,0.61235549,-0.38616604,0.23269054,0.16288338,-0.20942149,0.18615243,-0.16288338,-0.16288338,0.13198389,0.23781668,-0.12472057,0.11768925,-0.11177315,-0.17637544,-3.68170137,1.60657717,-0.60937234,2.20432506,3.04870606,-0.15887012,20.9758,10.6999,8.9798,,SAFE,1.000,0,1
B1_no_obstacle_nubs,6,forward,4.260000,0.56076608,-0.20746375,0.89531053,0.44861286,0.60746375,-0.39253625,0.56200383,-0.20239828,0.90145843,0.45177492,0.61303958,-0.39254836,0.23239872,0.16267910,-0.20915885,0.18591897,-0.16267910,-0.16267910,0.18258116,0.20914302,-0.21129386,0.23392016,-0.15420858,-0.18063399,2.83350810,-0.11971275,-2.01871784,3.25002464,-2.03797667,3.00669847,19.8950,11.6237,19.2528,,SAFE,1.000,0,1
B1_no_obstacle_nubs,6,forward,4.280000,0.56541094,-0.20421234,0.89113015,0.45232875,0.60421234,-0.39578766,0.56774796,-0.19968719,0.89446819,0.45776713,0.60618715,-0.39339139,0.23208375,0.16245863,-0.20887538,0.18566700,-0.16245863,-0.16245863,0.24532422,0.23302817,-0.20546928,0.24769024,-0.19329222,-0.05610750,2.13594461,-0.76379879,2.21290886,-1.50930503,2.47704605,-0.38056850,21.5240,12.2881,20.5079,,SAFE,1.000,0,1
B1_no_obstacle_nubs,6,forward,4.300000,0.57004927,-0.20096551,0.88695565,0.45603942,0.60096551,-0.39903449,0.57181680,-0.19307715,0.89323966,0.46168253,0.60530789,-0.39479266,0.23174570,0.16222199,-0.20857113,0.18539656,-0.16222199,-0.16222199,0.26801895,0.17859107,-0.12277751,0.17354796,-0.05512673,-0.19585673,1.82851400,-4.81088445,-1.70752911,-4.63803556,-0.59858026,-3.14658455,19.3307,8.2935,13.6295,,SAFE,1.000,0,1
B1_no_obstacle_nubs,6,forward,4.320000,0.57468062,-0.19772357,0.88278745,0.45974449,0.59772357,-0.40227643,0.57846872,-0.19254355,0.88955709,0.46470904,0.60398208,-0.40122566,0.23138460,0.16196922,-0.20824614,0.18510768,-0.16196922,-0.16196922,0.31846478,0.04059279,-0.27377045,0.06216882,-0.21723543,-0.18197088,-1.77301755,-2.52764103,-3.31810317,-0.98550462,-5.10193621,1.45809015,16.8200,13.2833,19.4920,,SAFE,1.000,0,1
B1_no_obstacle_nubs,6,forward,4.340000,0.57930450,-0.19448685,0.87862595,0.46344360,0.59448685,-0.40551315,0.58455539,-0.19145344,0.88228884,0.46416928,0.59661848,-0.40207149,0.23100052,0.16170036,-0.20790047,0.18480041,-0.16170036,-0.16170036,0.19709824,0.07748543,-0.25550164,0.13412778,-0.25920418,-0.13753312,-3.81393598,4.46069094,-0.64944098,5.06312413,2.69292679,0.14603502,24.4388,13.2630,17.1767,,SAFE,1.000,0,1
B1_no_obstacle_nubs,6,forward,4.360000,0.58392048,-0.19125566,0.87447157,0.46713639,0.59125566,-0.40874434,0.58635265,-0.18944413,0.87933703,0.47007416,0.59361391,-0.40672699,0.23059350,0.16141545,-0.20753415,0.18447480,-0.16141545,-0.16141545,0.16590734,0.21902043,-0.29974809,0.26469378,-0.10951836,-0.17612948,0.78354410,3.72308413,1.80659193,1.27550673,2.85250962,-0.10923410,20.1594,7.3157,13.2311,,SAFE,1.000,0,1
B1_no_obstacle_nubs,6,forward,4.380000,0.58852809,-0.18803034,0.87032472,0.47082247,0.58803034,-0.41196966,0.59119169,-0.18269262,0.87029892,0.47475703,0.59223774,-0.40911667,0.23016362,0.16111454,-0.20714726,0.18413090,-0.16111454,-0.16111454,0.22844001,0.22640879,-0.18323796,0.18514805,-0.14510380,-0.14190249,3.37671127,-3.46869301,4.28623164,-0.22931994,-3.18209162,-0.66821584,20.3840,13.4321,17.0580,,SAFE,1.000,0,1
B1_no_obstacle_nubs,6,forward,4.400000,0.59312688,-0.18481119,0.86618581,0.47450150,0.58481119,-0.41518881,0.59549025,-0.18038778,0.87200751,0.47748008,0.58780976,-0.41240309,0.22971094,0.16079766,-0.20673985,0.18376875,-0.16079766,-0.16079766,0.30097579,0.08027271,-0.12829882,0.25552098,-0.23680202,-0.20285811,-0.21357649,1.41299528,0.97622750,2.62475903,0.27666403,-0.61179878,17.8386,9.9724,23.2864,,SAFE,1.000,0,1
B1_no_obstacle_nubs,6,forward,4.420000,0.59771638,-0.18159854,0.86205526,0.47817310,0.58159854,-0.41840146,0.60323072,-0.17948171,0.86516696,0.48497787,0.58276566,-0.41723100,0.22923552,0.16046486,-0.20631197,0.18338842,-0.16046486,-0.16046486,0.21989695,0.28292860,-0.14418886,0.29013841,-0.13403724,-0.16637444,-4.35621731,3.39620051,-1.57582538,-5.26926048,2.22135152,1.98415261,18.9656,9.7711,19.0700,,SAFE,1.000,0,1
B1_no_obstacle_nubs,6,forward,4.440000,0.60229615,-0.17839270,0.85793347,0.48183692,0.57839270,-0.42160730,0.60428613,-0.16907064,0.86623995,0.48908561,0.58244827,-0.41905807,0.22873744,0.16011621,-0.20586370,0.18298995,-0.16011621,-0.16011621,0.12672710,0.21612073,-0.19133184,0.04475057,-0.14794796,-0.12349201,1.74353431,-5.13909027,-3.95619448,-5.79270016,-0.83978431,0.68106365,21.6255,7.6093,21.7787,,SAFE,1.000,0,1
B1_no_obstacle_nubs,6,forward,4.460000,0.60686573,-0.17519399,0.85382085,0.48549258,0.57519399,-0.42480601,0.60829980,-0.17083689,0.85751369,0.48676789,0.57684774,-0.42217068,0.22821678,0.15975174,-0.20539510,0.18257342,-0.15975174,-0.15975174,0.28963832,0.07736499,-0.30243664,0.05843040,-0.16762861,-0.13913189,5.45771309,-2.06632735,0.70234541,4.21953627,1.23941510,-0.55406900,20.3626,10.1948,11.2694,,SAFE,1.000,0,1
B1_no_obstacle_nubs,6,forward,4.480000,0.61142467,-0.17200273,0.84971780,0.48913973,0.57200273,-0.42799727,0.61587166,-0.16597604,0.85414249,0.49142283,0.57574312,-0.42462334,0.22767360,0.15937152,-0.20490624,0.18213888,-0.15937152,-0.15937152,0.34503562,0.13346763,-0.16323802,0.21353202,-0.09837136,-0.14565477,-4.35168800,2.76956994,3.97327391,4.05397511,1.10199949,-0.94147549,15.3596,11.5805,20.4280,,SAFE,1.000,0,1
B1_no_obstacle_nubs,6,forward,4.500000,0.61597252,-0.16881924,0.84562473,0.49277802,0.56881924,-0.43118076,0.62210123,-0.16549818,0.85098417,0.49530918,0.57291289,-0.42799687,0.22710800,0.15897560,-0.20439720,0.18168640,-0.15897560,-0.15897560,0.11557080,0.18814779,-0.14350568,0.22058941,-0.12354863,-0.17679091,-5.40820380,2.67730185,0.26362180,0.48779527,-0.95339706,-1.79104246,24.3893,5.5413,17.8021,,SAFE,1.000,0,1
B1_no_obstacle_nubs,6,forward,4.520000,0.62050884,-0.16564381,0.84154205,0.49640707,0.56564381,-0.43435619,0.62049450,-0.15845013,0.84840226,0.50024641,0.57080118,-0.43169498,0.22652007,0.15856405,-0.20386806,0.18121605,-0.15856405,-0.15856405,0.12870747,0.24055971,-0.15269315,0.23304383,-0.13650724,-0.21729647,4.85683273,-3.64008080,-3.30127348,0.86954147,-2.74585725,1.65998089,20.1602,12.7507,21.2619,,SAFE,1.000,0,1
B1_no_obstacle_nubs,6,forward,4.540000,0.62503317,-0.16247678,0.83747014,0.50002654,0.56247678,-0.43752322,0.62724953,-0.15587579,0.84487644,0.50463093,0.56745260,-0.43668873,0.22590988,0.15813692,-0.20331889,0.18072790,-0.15813692,-0.15813692,0.30984411,0.04254456,-0.27555662,0.25537106,-0.23338292,-0.11039168,2.26133189,-4.44475411,-3.18683520,-2.01616768,-1.21933364,3.57553372,19.6278,11.0485,9.0844,,SAFE,1.000,0,1
B1_no_obstacle_nubs,6,forward,4.560000,0.62954509,-0.15931844,0.83340942,0.50363607,0.55931844,-0.44068156,0.63288826,-0.15674834,0.83738000,0.51046125,0.56146586,-0.43611065,0.22527754,0.15769428,-0.20274979,0.18022203,-0.15769428,-0.15769428,0.21916074,0.06276954,-0.28016656,0.15239712,-0.18528059,-0.07427512,-0.14385128,2.30597095,2.47478138,-3.89334338,1.62023102,-0.92794809,21.4419,9.0629,16.2885,,SAFE,1.000,0,1
